,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
1,0021800572,1610612737,Hawks,ATL,Atlanta,240:00,0.518,0.412,0.18,0.094,0.62,0.28,0.122,0.348
0,0021800573,1610612756,Suns,PHX,Phoenix,240:00,0.591,0.351,0.172,0.189,0.571,0.381,0.196,0.512
1,0021800573,1610612746,Clippers,LAC,LA,240:00,0.571,0.381,0.196,0.372,0.591,0.351,0.172,0.243
0,0021800574,1610612752,Knicks,NYK,New York,240:00,0.429,0.414,0.055,0.206,0.495,0.204,0.152,0.241
1,0021800574,1610612747,Lakers,LAL,Los Angeles,240:00,0.495,0.204,0.152,0.207,0.429,0.414,0.055,0.27
0,0021800575,1610612757,Trail Blazers,POR,Portland,240:00,0.479,0.221,0.114,0.196,0.468,0.277,0.104,0.255
1,0021800575,1610612760,Thunder,OKC,Oklahoma City,240:00,0.468,0.277,0.104,0.2,0.479,0.221,0.114,0.268
0,0021800576,1610612743,Nuggets,DEN,Denver,240:00,0.529,0.196,0.079,0.288,0.543,0.317,0.173,0.318
1,0021800576,1610612766,Hornets,CHA,Charlotte,240:00,0.543,0.317,0.173,0.273,0.529,0.196,0.079,0.373
0,0021800577,1610612762,Jazz,UTA,Utah,240:00,0.518,0.39,0.119,0.152,0.543,0.244,0.173,0.156
1,0021800577,1610612765,Pistons,DET,Detroit,240:00,0.543,0.244,0.173,0.111,0.518,0.39,0.119,0.152
0,0021800578,1610612755,76ers,PHI,Philadelphia,240:00,0.506,0.398,0.1,0.163,0.483,0.261,0.144,0.218
1,0021800578,1610612742,Mavericks,DAL,Dallas,240:00,0.483,0.261,0.144,0.164,0.506,0.398,0.1,0.163
0,0021800579,1610612740,Pelicans,NOP,New Orleans,240:00,0.667,0.358,0.152,0.294,0.477,0.205,0.189,0.321
1,0021800579,1610612739,Cavaliers,CLE,Cleveland,240:00,0.477,0.205,0.189,0.189,0.667,0.358,0.152,0.294
0,0021800580,1610612761,Raptors,TOR,Toronto,240:00,0.598,0.378,0.107,0.093,0.58,0.333,0.153,0.209
1,0021800580,1610612749,Bucks,MIL,Milwaukee,240:00,0.58,0.333,0.153,0.093,0.598,0.378,0.107,0.186
0,0021800581,1610612759,Spurs,SAS,San Antonio,240:00,0.541,0.479,0.166,0.075,0.445,0.232,0.203,0.212
1,0021800581,1610612763,Grizzlies,MEM,Memphis,240:00,0.445,0.232,0.203,0.154,0.541,0.479,0.166,0.15
0,0021800582,1610612757,Trail Blazers,POR,Portland,240:00,0.505,0.213,0.095,0.315,0.542,0.143,0.131,0.239
1,0021800582,1610612745,Rockets,HOU,Houston,240:00,0.542,0.143,0.131,0.217,0.505,0.213,0.095,0.407
0,0021800583,1610612758,Kings,SAC,Sacramento,240:00,0.577,0.144,0.082,0.275,0.618,0.151,0.138,0.319
1,0021800583,1610612744,Warriors,GSW,Golden State,240:00,0.618,0.151,0.138,0.255,0.577,0.144,0.082,0.294
0,0021800584,1610612741,Bulls,CHI,Chicago,240:00,0.506,0.17,0.143,0.224,0.602,0.265,0.103,0.227
1,0021800584,1610612751,Nets,BKN,Brooklyn,240:00,0.602,0.265,0.103,0.136,0.506,0.17,0.143,0.306
0,0021800585,1610612750,Timberwolves,MIN,Minnesota,240:00,0.522,0.236,0.134,0.154,0.397,0.322,0.194,0.29
1,0021800585,1610612747,Lakers,LAL,Los Angeles,240:00,0.397,0.322,0.194,0.194,0.522,0.236,0.134,0.212
0,0021800586,1610612753,Magic,ORL,Orlando,240:00,0.421,0.326,0.119,0.22,0.473,0.247,0.08,0.232
1,0021800586,1610612746,Clippers,LAC,LA,240:00,0.473,0.247,0.08,0.196,0.421,0.326,0.119,0.254
0,0021800587,1610612748,Heat,MIA,Miami,240:00,0.385,0.31,0.139,0.19,0.527,0.143,0.17,0.367
1,0021800587,1610612737,Hawks,ATL,Atlanta,240:00,0.527,0.143,0.17,0.286,0.385,0.31,0.139,0.254
0,0021800588,1610612764,Wizards,WAS,Washington,240:00,0.485,0.218,0.087,0.267,0.489,0.216,0.144,0.185
1,0021800588,1610612760,Thunder,OKC,Oklahoma City,240:00,0.489,0.216,0.144,0.13,0.485,0.218,0.087,0.35
0,0021800589,1610612761,Raptors,TOR,Toronto,240:00,0.618,0.2,0.151,0.19,0.479,0.213,0.134,0.333
1,0021800589,1610612754,Pacers,IND,Indiana,240:00,0.479,0.213,0.134,0.222,0.618,0.2,0.151,0.214
0,0021800590,1610612756,Suns,PHX,Phoenix,240:00,0.578,0.229,0.145,0.073,0.522,0.374,0.14,0.346
1,0021800590,1610612766,Hornets,CHA,Charlotte,240:00,0.522,0.374,0.14,0.269,0.578,0.229,0.145,0.146
0,0021800591,1610612759,Spurs,SAS,San Antonio,240:00,0.589,0.405,0.097,0.231,0.547,0.2,0.135,0.289
1,0021800591,1610612765,Pistons,DET,Detroit,240:00,0.547,0.2,0.135,0.2,0.589,0.405,0.097,0.231
0,0021800592,1610612738,Celtics,BOS,Boston,240:00,0.57,0.129,0.132,0.128,0.475,0.278,0.239,0.224
1,0021800592,1610612751,Nets,BKN,Brooklyn,240:00,0.475,0.278,0.239,0.184,0.57,0.129,0.132,0.17
0,0021800593,1610612745,Rockets,HOU,Houston,240:00,0.645,0.447,0.147,0.1,0.511,0.226,0.137,0.34
1,0021800593,1610612743,Nuggets,DEN,Denver,240:00,0.511,0.226,0.137,0.28,0.645,0.447,0.147,0.2
0,0021800594,1610612762,Jazz,UTA,Utah,240:00,0.5,0.267,0.15,0.208,0.515,0.163,0.104,0.315
1,0021800594,1610612749,Bucks,MIL,Milwaukee,240:00,0.515,0.163,0.104,0.185,0.5,0.267,0.15,0.283
0,0021800595,1610612740,Pelicans,NOP,New Orleans,240:00,0.595,0.367,0.139,0.122,0.513,0.231,0.184,0.2
1,0021800595,1610612763,Grizzlies,MEM,Memphis,240:00,0.513,0.231,0.184,0.133,0.595,0.367,0.139,0.195
0,0021800596,1610612747,Lakers,LAL,Los Angeles,240:00,0.479,0.287,0.129,0.183,0.465,0.279,0.187,0.321
1,0021800596,1610612742,Mavericks,DAL,Dallas,240:00,0.465,0.279,0.187,0.264,0.479,0.287,0.129,0.3
0,0021800597,1610612757,Trail Blazers,POR,Portland,240:00,0.535,0.341,0.149,0.24,0.444,0.303,0.112,0.268
1,0021800597,1610612752,Knicks,NYK,New York,240:00,0.444,0.303,0.112,0.25,0.535,0.341,0.149,0.28
0,0021800598,1610612758,Kings,SAC,Sacramento,240:00,0.51,0.204,0.084,0.158,0.443,0.276,0.147,0.123
1,0021800598,1610612753,Magic,ORL,Orlando,240:00,0.443,0.276,0.147,0.088,0.51,0.204,0.084,0.193
0,0021800599,1610612754,Pacers,IND,Indiana,240:00,0.593,0.209,0.06,0.14,0.625,0.303,0.17,0.278
1,0021800599,1610612739,Cavaliers,CLE,Cleveland,240:00,0.625,0.303,0.17,0.222,0.593,0.209,0.06,0.326
0,0021800600,1610612764,Wizards,WAS,Washington,240:00,0.583,0.25,0.163,0.14,0.653,0.284,0.189,0.318
1,0021800600,1610612755,76ers,PHI,Philadelphia,240:00,0.653,0.284,0.189,0.295,0.583,0.25,0.163,0.163
0,0021800601,1610612748,Heat,MIA,Miami,240:00,0.506,0.301,0.066,0.184,0.523,0.195,0.168,0.388
1,0021800601,1610612743,Nuggets,DEN,Denver,240:00,0.523,0.195,0.168,0.306,0.506,0.301,0.066,0.184
0,0021800602,1610612761,Raptors,TOR,Toronto,240:00,0.525,0.338,0.181,0.128,0.517,0.184,0.25,0.333
1,0021800602,1610612737,Hawks,ATL,Atlanta,240:00,0.517,0.184,0.25,0.255,0.525,0.338,0.181,0.213
0,0021800603,1610612760,Thunder,OKC,Oklahoma City,240:00,0.576,0.306,0.156,0.217,0.483,0.444,0.097,0.351
1,0021800603,1610612750,Timberwolves,MIN,Minnesota,240:00,0.483,0.444,0.097,0.263,0.576,0.306,0.156,0.348
0,0021800604,1610612758,Kings,SAC,Sacramento,240:00,0.569,0.363,0.244,0.267,0.568,0.216,0.179,0.267
1,0021800604,1610612756,Suns,PHX,Phoenix,240:00,0.568,0.216,0.179,0.2,0.569,0.363,0.244,0.333
0,0021800605,1610612752,Knicks,NYK,New York,240:00,0.432,0.239,0.162,0.17,0.583,0.125,0.156,0.354
1,0021800605,1610612744,Warriors,GSW,Golden State,240:00,0.583,0.125,0.156,0.313,0.432,0.239,0.162,0.283
0,0021800606,1610612746,Clippers,LAC,LA,240:00,0.591,0.226,0.095,0.152,0.467,0.322,0.106,0.255
1,0021800606,1610612766,Hornets,CHA,Charlotte,240:00,0.467,0.322,0.106,0.182,0.591,0.226,0.095,0.261
0,0021800607,1610612754,Pacers,IND,Indiana,240:00,0.478,0.363,0.105,0.214,0.648,0.273,0.135,0.237
1,0021800607,1610612738,Celtics,BOS,Boston,240:00,0.648,0.273,0.135,0.237,0.478,0.363,0.105,0.286
0,0021800608,1610612764,Wizards,WAS,Washington,240:00,0.615,0.241,0.182,0.262,0.477,0.36,0.225,0.404
1,0021800608,1610612755,76ers,PHI,Philadelphia,240:00,0.477,0.36,0.225,0.327,0.615,0.241,0.182,0.286
0,0021800609,1610612751,Nets,BKN,Brooklyn,240:00,0.505,0.274,0.184,0.316,0.394,0.253,0.193,0.391
1,0021800609,1610612737,Hawks,ATL,Atlanta,240:00,0.394,0.253,0.193,0.281,0.505,0.274,0.184,0.368
0,0021800610,1610612749,Bucks,MIL,Milwaukee,240:00,0.527,0.264,0.124,0.213,0.482,0.376,0.183,0.273
1,0021800610,1610612745,Rockets,HOU,Houston,240:00,0.482,0.376,0.183,0.255,0.527,0.264,0.124,0.277
0,0021800611,1610612759,Spurs,SAS,San Antonio,240:00,0.428,0.277,0.15,0.14,0.456,0.222,0.091,0.193
1,0021800611,1610612763,Grizzlies,MEM,Memphis,240:00,0.456,0.222,0.091,0.158,0.428,0.277,0.15,0.228
0,0021800612,1610612740,Pelicans,NOP,New Orleans,240:00,0.619,0.464,0.159,0.275,0.557,0.341,0.124,0.261
1,0021800612,1610612739,Cavaliers,CLE,Cleveland,240:00,0.557,0.341,0.124,0.196,0.619,0.464,0.159,0.35
0,0021800613,1610612756,Suns,PHX,Phoenix,240:00,0.47,0.25,0.148,0.143,0.514,0.643,0.196,0.298
1,0021800613,1610612742,Mavericks,DAL,Dallas,240:00,0.514,0.643,0.196,0.17,0.47,0.25,0.148,0.245
0,0021800614,1610612762,Jazz,UTA,Utah,240:00,0.56,0.167,0.131,0.091,0.476,0.241,0.124,0.208
1,0021800614,1610612753,Magic,ORL,Orlando,240:00,0.476,0.241,0.124,0.132,0.56,0.167,0.131,0.227
0,0021800615,1610612757,Trail Blazers,POR,Portland,240:00,0.633,0.253,0.156,0.162,0.511,0.204,0.116,0.255
1,0021800615,1610612741,Bulls,CHI,Chicago,240:00,0.511,0.204,0.116,0.196,0.633,0.253,0.156,0.243
0,0021800616,1610612747,Lakers,LAL,Los Angeles,240:00,0.61,0.22,0.156,0.237,0.535,0.163,0.114,0.204
1,0021800616,1610612765,Pistons,DET,Detroit,240:00,0.535,0.163,0.114,0.143,0.61,0.22,0.156,0.289
0,0021800617,1610612748,Heat,MIA,Miami,240:00,0.573,0.083,0.091,0.2,0.472,0.191,0.112,0.241
1,0021800617,1610612738,Celtics,BOS,Boston,240:00,0.472,0.191,0.112,0.167,0.573,0.083,0.091,0.3
0,0021800618,1610612746,Clippers,LAC,LA,240:00,0.471,0.299,0.117,0.151,0.561,0.131,0.091,0.34
1,0021800618,1610612743,Nuggets,DEN,Denver,240:00,0.561,0.131,0.091,0.3,0.471,0.299,0.117,0.245
0,0021800619,1610612759,Spurs,SAS,San Antonio,290:00,0.646,0.293,0.137,0.114,0.575,0.211,0.105,0.328
1,0021800619,1610612760,Thunder,OKC,Oklahoma City,290:00,0.575,0.211,0.105,0.23,0.646,0.293,0.137,0.182
0,0021800620,1610612758,Kings,SAC,Sacramento,240:00,0.564,0.233,0.193,0.25,0.494,0.293,0.193,0.22
1,0021800620,1610612765,Pistons,DET,Detroit,240:00,0.494,0.293,0.193,0.18,0.564,0.233,0.193,0.341
0,0021800621,1610612755,76ers,PHI,Philadelphia,240:00,0.58,0.31,0.146,0.234,0.63,0.333,0.212,0.459
1,0021800621,1610612737,Hawks,ATL,Atlanta,240:00,0.63,0.333,0.212,0.405,0.58,0.31,0.146,0.362
0,0021800622,1610612764,Wizards,WAS,Washington,240:00,0.598,0.244,0.167,0.133,0.522,0.191,0.148,0.255
1,0021800622,1610612749,Bucks,MIL,Milwaukee,240:00,0.522,0.191,0.148,0.196,0.598,0.244,0.167,0.222
0,0021800623,1610612752,Knicks,NYK,New York,240:00,0.523,0.182,0.163,0.163,0.585,0.117,0.137,0.289
1,0021800623,1610612754,Pacers,IND,Indiana,240:00,0.585,0.117,0.137,0.244,0.523,0.182,0.163,0.245
0,0021800624,1610612761,Raptors,TOR,Toronto,240:00,0.51,0.229,0.089,0.21,0.483,0.341,0.156,0.2
1,0021800624,1610612751,Nets,BKN,Brooklyn,240:00,0.483,0.341,0.156,0.164,0.51,0.229,0.089,0.242
0,0021800625,1610612745,Rockets,HOU,Houston,240:00,0.629,0.36,0.136,0.174,0.5,0.292,0.121,0.163
1,0021800625,1610612739,Cavaliers,CLE,Cleveland,240:00,0.5,0.292,0.121,0.122,0.629,0.36,0.136,0.217
0,0021800626,1610612750,Timberwolves,MIN,Minnesota,240:00,0.51,0.127,0.125,0.298,0.521,0.247,0.068,0.298
1,0021800626,1610612742,Mavericks,DAL,Dallas,240:00,0.521,0.247,0.068,0.193,0.51,0.127,0.125,0.404
0,0021800627,1610612762,Jazz,UTA,Utah,240:00,0.474,0.333,0.144,0.246,0.383,0.233,0.118,0.286
1,0021800627,1610612747,Lakers,LAL,Los Angeles,240:00,0.383,0.233,0.118,0.229,0.474,0.333,0.144,0.328
0,0021800628,1610612757,Trail Blazers,POR,Portland,240:00,0.64,0.097,0.091,0.167,0.472,0.178,0.139,0.25
1,0021800628,1610612766,Hornets,CHA,Charlotte,240:00,0.472,0.178,0.139,0.179,0.64,0.097,0.091,0.214
0,0021800629,1610612744,Warriors,GSW,Golden State,240:00,0.674,0.283,0.115,0.268,0.506,0.436,0.129,0.136
1,0021800629,1610612741,Bulls,CHI,Chicago,240:00,0.506,0.436,0.129,0.114,0.674,0.283,0.115,0.366
0,0021800630,1610612746,Clippers,LAC,LA,240:00,0.547,0.392,0.174,0.146,0.529,0.259,0.182,0.347
1,0021800630,1610612765,Pistons,DET,Detroit,240:00,0.529,0.259,0.182,0.286,0.547,0.392,0.174,0.171
0,0021800631,1610612748,Heat,MIA,Miami,240:00,0.594,0.3,0.148,0.227,0.537,0.333,0.136,0.304
1,0021800631,1610612763,Grizzlies,MEM,Memphis,240:00,0.537,0.333,0.136,0.217,0.594,0.3,0.148,0.295
0,0021800632,1610612753,Magic,ORL,Orlando,240:00,0.494,0.286,0.149,0.184,0.467,0.311,0.08,0.25
1,0021800632,1610612738,Celtics,BOS,Boston,240:00,0.467,0.311,0.08,0.179,0.494,0.286,0.149,0.245
0,0021800633,1610612740,Pelicans,NOP,New Orleans,240:00,0.489,0.276,0.163,0.204,0.489,0.258,0.145,0.316
1,0021800633,1610612750,Timberwolves,MIN,Minnesota,240:00,0.489,0.258,0.145,0.263,0.489,0.276,0.163,0.265
0,0021800634,1610612759,Spurs,SAS,San Antonio,240:00,0.51,0.208,0.132,0.236,0.522,0.312,0.066,0.18
1,0021800634,1610612760,Thunder,OKC,Oklahoma City,240:00,0.522,0.312,0.066,0.14,0.51,0.208,0.132,0.255
0,0021800635,1610612756,Suns,PHX,Phoenix,240:00,0.457,0.272,0.092,0.246,0.443,0.25,0.167,0.333
1,0021800635,1610612743,Nuggets,DEN,Denver,240:00,0.443,0.25,0.167,0.228,0.457,0.272,0.092,0.263
0,0021800636,1610612758,Kings,SAC,Sacramento,240:00,0.485,0.121,0.107,0.197,0.477,0.25,0.191,0.351
1,0021800636,1610612766,Hornets,CHA,Charlotte,240:00,0.477,0.25,0.191,0.228,0.485,0.121,0.107,0.279
0,0021800637,1610612762,Jazz,UTA,Utah,240:00,0.523,0.284,0.127,0.185,0.448,0.175,0.104,0.254
1,0021800637,1610612741,Bulls,CHI,Chicago,240:00,0.448,0.175,0.104,0.169,0.523,0.284,0.127,0.278
0,0021800638,1610612755,76ers,PHI,Philadelphia,240:00,0.494,0.345,0.162,0.245,0.488,0.349,0.098,0.148
1,0021800638,1610612752,Knicks,NYK,New York,240:00,0.488,0.349,0.098,0.13,0.494,0.345,0.162,0.367
0,0021800639,1610612764,Wizards,WAS,Washington,290:00,0.538,0.153,0.155,0.25,0.534,0.346,0.183,0.373
1,0021800639,1610612761,Raptors,TOR,Toronto,290:00,0.534,0.346,0.183,0.288,0.538,0.153,0.155,0.353
0,0021800640,1610612749,Bucks,MIL,Milwaukee,240:00,0.592,0.359,0.124,0.163,0.469,0.313,0.208,0.4
1,0021800640,1610612737,Hawks,ATL,Atlanta,240:00,0.469,0.313,0.208,0.3,0.592,0.359,0.124,0.245
0,0021800641,1610612753,Magic,ORL,Orlando,240:00,0.535,0.329,0.114,0.267,0.5,0.314,0.101,0.26
1,0021800641,1610612745,Rockets,HOU,Houston,240:00,0.5,0.314,0.101,0.18,0.535,0.329,0.114,0.289
0,0021800642,1610612744,Warriors,GSW,Golden State,240:00,0.551,0.121,0.102,0.291,0.505,0.319,0.123,0.368
1,0021800642,1610612742,Mavericks,DAL,Dallas,240:00,0.505,0.319,0.123,0.316,0.551,0.121,0.102,0.382
0,0021800643,1610612757,Trail Blazers,POR,Portland,240:00,0.523,0.25,0.091,0.163,0.611,0.247,0.123,0.158
1,0021800643,1610612743,Nuggets,DEN,Denver,240:00,0.611,0.247,0.123,0.105,0.523,0.25,0.091,0.265
0,0021800644,1610612747,Lakers,LAL,Los Angeles,240:00,0.434,0.297,0.109,0.217,0.472,0.258,0.127,0.291
1,0021800644,1610612739,Cavaliers,CLE,Cleveland,240:00,0.472,0.258,0.127,0.182,0.434,0.297,0.109,0.267
0,0021800645,1610612738,Celtics,BOS,Boston,240:00,0.467,0.253,0.116,0.172,0.506,0.291,0.168,0.353
1,0021800645,1610612751,Nets,BKN,Brooklyn,240:00,0.506,0.291,0.168,0.255,0.467,0.253,0.116,0.276
0,0021800646,1610612763,Grizzlies,MEM,Memphis,240:00,0.577,0.31,0.251,0.22,0.548,0.262,0.139,0.255
1,0021800646,1610612745,Rockets,HOU,Houston,240:00,0.548,0.262,0.139,0.149,0.577,0.31,0.251,0.268
0,0021800647,1610612759,Spurs,SAS,San Antonio,240:00,0.506,0.146,0.125,0.065,0.538,0.12,0.083,0.26
1,0021800647,1610612766,Hornets,CHA,Charlotte,240:00,0.538,0.12,0.083,0.16,0.506,0.146,0.125,0.152
0,0021800648,1610612762,Jazz,UTA,Utah,240:00,0.463,0.45,0.175,0.208,0.45,0.178,0.107,0.158
1,0021800648,1610612765,Pistons,DET,Detroit,240:00,0.45,0.178,0.107,0.088,0.463,0.45,0.175,0.302
0,0021800649,1610612758,Kings,SAC,Sacramento,240:00,0.552,0.276,0.131,0.239,0.457,0.315,0.138,0.322
1,0021800649,1610612757,Trail Blazers,POR,Portland,240:00,0.457,0.315,0.138,0.288,0.552,0.276,0.131,0.304
0,0021800650,1610612740,Pelicans,NOP,New Orleans,240:00,0.476,0.267,0.064,0.238,0.581,0.279,0.161,0.229
1,0021800650,1610612746,Clippers,LAC,LA,240:00,0.581,0.279,0.161,0.167,0.476,0.267,0.064,0.302
0,0021800651,1610612756,Suns,PHX,Phoenix,240:00,0.463,0.189,0.17,0.167,0.584,0.404,0.127,0.25
1,0021800651,1610612754,Pacers,IND,Indiana,240:00,0.584,0.404,0.127,0.188,0.463,0.189,0.17,0.267
0,0021800652,1610612755,76ers,PHI,Philadelphia,240:00,0.712,0.228,0.139,0.205,0.433,0.389,0.102,0.207
1,0021800652,1610612750,Timberwolves,MIN,Minnesota,240:00,0.433,0.389,0.102,0.155,0.712,0.228,0.139,0.308
0,0021800653,1610612760,Thunder,OKC,Oklahoma City,240:00,0.505,0.436,0.11,0.273,0.722,0.178,0.179,0.297
1,0021800653,1610612737,Hawks,ATL,Atlanta,240:00,0.722,0.178,0.179,0.27,0.505,0.436,0.11,0.327
0,0021800654,1610612749,Bucks,MIL,Milwaukee,240:00,0.589,0.188,0.067,0.14,0.465,0.093,0.174,0.098
1,0021800654,1610612748,Heat,MIA,Miami,240:00,0.465,0.093,0.174,0.078,0.589,0.188,0.067,0.18
0,0021800655,1610612744,Warriors,GSW,Golden State,240:00,0.711,0.105,0.103,0.293,0.533,0.174,0.082,0.196
1,0021800655,1610612743,Nuggets,DEN,Denver,240:00,0.533,0.174,0.082,0.176,0.711,0.105,0.103,0.317
0,0021800656,1610612747,Lakers,LAL,Los Angeles,240:00,0.512,0.415,0.168,0.265,0.451,0.261,0.143,0.322
1,0021800656,1610612741,Bulls,CHI,Chicago,240:00,0.451,0.261,0.143,0.22,0.512,0.415,0.168,0.306
0,0021800657,1610612753,Magic,ORL,Orlando,265:00,0.574,0.138,0.116,0.16,0.543,0.272,0.127,0.388
1,0021800657,1610612765,Pistons,DET,Detroit,265:00,0.543,0.272,0.127,0.286,0.574,0.138,0.116,0.28
0,0021800658,1610612761,Raptors,TOR,Toronto,240:00,0.484,0.228,0.13,0.264,0.576,0.141,0.152,0.326
1,0021800658,1610612738,Celtics,BOS,Boston,240:00,0.576,0.141,0.152,0.304,0.484,0.228,0.13,0.321
0,0021800659,1610612745,Rockets,HOU,Houston,265:00,0.538,0.324,0.083,0.159,0.593,0.204,0.121,0.321
1,0021800659,1610612751,Nets,BKN,Brooklyn,265:00,0.593,0.204,0.121,0.286,0.538,0.324,0.083,0.27
0,0021800660,1610612749,Bucks,MIL,Milwaukee,240:00,0.548,0.262,0.153,0.109,0.442,0.263,0.139,0.27
1,0021800660,1610612763,Grizzlies,MEM,Memphis,240:00,0.442,0.263,0.139,0.206,0.548,0.262,0.153,0.174
0,0021800661,1610612759,Spurs,SAS,San Antonio,240:00,0.572,0.145,0.104,0.262,0.517,0.186,0.149,0.392
1,0021800661,1610612742,Mavericks,DAL,Dallas,240:00,0.517,0.186,0.149,0.255,0.572,0.145,0.104,0.286
0,0021800662,1610612757,Trail Blazers,POR,Portland,240:00,0.618,0.258,0.042,0.163,0.505,0.2,0.032,0.288
1,0021800662,1610612739,Cavaliers,CLE,Cleveland,240:00,0.505,0.2,0.032,0.231,0.618,0.258,0.042,0.279
0,0021800663,1610612740,Pelicans,NOP,New Orleans,240:00,0.577,0.337,0.087,0.123,0.598,0.304,0.086,0.236
1,0021800663,1610612744,Warriors,GSW,Golden State,240:00,0.598,0.304,0.086,0.182,0.577,0.337,0.087,0.158
0,0021800664,1610612762,Jazz,UTA,Utah,240:00,0.576,0.43,0.121,0.182,0.51,0.143,0.114,0.218
1,0021800664,1610612746,Clippers,LAC,LA,240:00,0.51,0.143,0.114,0.2,0.576,0.43,0.121,0.295
0,0021800665,1610612764,Wizards,WAS,Washington,240:00,0.473,0.217,0.14,0.268,0.517,0.138,0.156,0.245
1,0021800665,1610612752,Knicks,NYK,New York,240:00,0.517,0.138,0.156,0.122,0.473,0.217,0.14,0.339
0,0021800666,1610612758,Kings,SAC,Sacramento,240:00,0.506,0.148,0.179,0.212,0.511,0.333,0.129,0.32
1,0021800666,1610612766,Hornets,CHA,Charlotte,240:00,0.511,0.333,0.129,0.24,0.506,0.148,0.179,0.269
0,0021800667,1610612755,76ers,PHI,Philadelphia,240:00,0.632,0.126,0.179,0.22,0.448,0.124,0.117,0.271
1,0021800667,1610612754,Pacers,IND,Indiana,240:00,0.448,0.124,0.117,0.203,0.632,0.126,0.179,0.268
0,0021800668,1610612761,Raptors,TOR,Toronto,240:00,0.541,0.291,0.137,0.2,0.482,0.429,0.159,0.373
1,0021800668,1610612756,Suns,PHX,Phoenix,240:00,0.482,0.429,0.159,0.294,0.541,0.291,0.137,0.244
0,0021800669,1610612743,Nuggets,DEN,Denver,240:00,0.625,0.208,0.071,0.271,0.527,0.118,0.128,0.34
1,0021800669,1610612741,Bulls,CHI,Chicago,240:00,0.527,0.118,0.128,0.32,0.625,0.208,0.071,0.375
0,0021800670,1610612760,Thunder,OKC,Oklahoma City,265:00,0.5,0.346,0.125,0.211,0.601,0.212,0.203,0.4
1,0021800670,1610612747,Lakers,LAL,Los Angeles,265:00,0.601,0.212,0.203,0.28,0.5,0.346,0.125,0.282
0,0021800671,1610612763,Grizzlies,MEM,Memphis,240:00,0.533,0.217,0.089,0.17,0.61,0.256,0.166,0.333
1,0021800671,1610612738,Celtics,BOS,Boston,240:00,0.61,0.256,0.166,0.222,0.533,0.217,0.089,0.208
0,0021800672,1610612748,Heat,MIA,Miami,240:00,0.571,0.247,0.195,0.152,0.506,0.22,0.128,0.184
1,0021800672,1610612765,Pistons,DET,Detroit,240:00,0.506,0.22,0.128,0.163,0.571,0.247,0.195,0.239
0,0021800673,1610612753,Magic,ORL,Orlando,240:00,0.553,0.149,0.129,0.255,0.552,0.155,0.104,0.273
1,0021800673,1610612751,Nets,BKN,Brooklyn,240:00,0.552,0.155,0.104,0.164,0.553,0.149,0.129,0.298
0,0021800674,1610612759,Spurs,SAS,San Antonio,240:00,0.567,0.354,0.157,0.2,0.482,0.452,0.117,0.32
1,0021800674,1610612750,Timberwolves,MIN,Minnesota,240:00,0.482,0.452,0.117,0.2,0.567,0.354,0.157,0.244
0,0021800675,1610612762,Jazz,UTA,Utah,240:00,0.594,0.176,0.185,0.19,0.454,0.299,0.14,0.226
1,0021800675,1610612739,Cavaliers,CLE,Cleveland,240:00,0.454,0.299,0.14,0.113,0.594,0.176,0.185,0.238
0,0021800676,1610612746,Clippers,LAC,LA,240:00,0.388,0.412,0.169,0.211,0.541,0.314,0.095,0.083
1,0021800676,1610612744,Warriors,GSW,Golden State,240:00,0.541,0.314,0.095,0.063,0.388,0.412,0.169,0.263
0,0021800677,1610612757,Trail Blazers,POR,Portland,240:00,0.519,0.252,0.068,0.31,0.536,0.321,0.119,0.222
1,0021800677,1610612740,Pelicans,NOP,New Orleans,240:00,0.536,0.321,0.119,0.156,0.519,0.252,0.068,0.362
0,0021800678,1610612755,76ers,PHI,Philadelphia,240:00,0.537,0.481,0.181,0.24,0.505,0.28,0.097,0.264
1,0021800678,1610612760,Thunder,OKC,Oklahoma City,240:00,0.505,0.28,0.097,0.208,0.537,0.481,0.181,0.3
0,0021800679,1610612756,Suns,PHX,Phoenix,240:00,0.511,0.379,0.078,0.135,0.636,0.307,0.173,0.39
1,0021800679,1610612766,Hornets,CHA,Charlotte,240:00,0.636,0.307,0.173,0.341,0.511,0.379,0.078,0.231
0,0021800680,1610612758,Kings,SAC,Sacramento,240:00,0.506,0.202,0.131,0.216,0.5,0.305,0.175,0.34
1,0021800680,1610612765,Pistons,DET,Detroit,240:00,0.5,0.305,0.175,0.277,0.506,0.202,0.131,0.314
0,0021800681,1610612754,Pacers,IND,Indiana,240:00,0.541,0.282,0.115,0.239,0.472,0.227,0.136,0.327
1,0021800681,1610612742,Mavericks,DAL,Dallas,240:00,0.472,0.227,0.136,0.269,0.541,0.282,0.115,0.304
0,0021800682,1610612753,Magic,ORL,Orlando,240:00,0.548,0.097,0.089,0.1,0.624,0.176,0.129,0.179
1,0021800682,1610612749,Bucks,MIL,Milwaukee,240:00,0.624,0.176,0.129,0.103,0.548,0.097,0.089,0.14
0,0021800683,1610612738,Celtics,BOS,Boston,240:00,0.511,0.284,0.146,0.22,0.5,0.152,0.19,0.308
