,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,PTS_FHALF,PTS_SHALF,REG_PTS
1820,2019-02-26T00:00:00,3,0021800910,1610612760,OKC,Oklahoma City,38-22,26,25,27,34,0,0,0,0,0,0,0,0,0,0,112,0.45299999999999996,0.64,0.263,31,46,17,51,61,112
1821,2019-02-26T00:00:00,3,0021800910,1610612743,DEN,Denver,42-18,29,35,27,30,0,0,0,0,0,0,0,0,0,0,121,0.466,0.743,0.46399999999999997,28,47,18,64,57,121
1822,2019-02-27T00:00:00,1,0021800911,1610612745,HOU,Houston,36-25,41,21,28,28,0,0,0,0,0,0,0,0,0,0,118,0.462,0.875,0.33299999999999996,23,37,10,62,56,118
1823,2019-02-27T00:00:00,1,0021800911,1610612766,CHA,Charlotte,28-33,33,36,25,19,0,0,0,0,0,0,0,0,0,0,113,0.47,0.852,0.364,25,48,18,69,44,113
1824,2019-02-27T00:00:00,2,0021800912,1610612750,MIN,Minnesota,29-32,40,28,27,23,5,0,0,0,0,0,0,0,0,0,123,0.431,0.6970000000000001,0.316,29,47,6,68,55,118
1825,2019-02-27T00:00:00,2,0021800912,1610612737,ATL,Atlanta,21-41,33,27,26,32,13,0,0,0,0,0,0,0,0,0,131,0.426,0.8440000000000001,0.414,32,65,12,60,71,118
1826,2019-02-27T00:00:00,3,0021800914,1610612764,WAS,Washington,25-36,34,34,33,24,0,0,0,0,0,0,0,0,0,0,125,0.45799999999999996,0.8390000000000001,0.297,34,57,17,68,57,125
1827,2019-02-27T00:00:00,3,0021800914,1610612751,BKN,Brooklyn,32-31,28,32,19,37,0,0,0,0,0,0,0,0,0,0,116,0.45899999999999996,0.769,0.22899999999999998,20,41,16,60,56,116
1828,2019-02-27T00:00:00,4,0021800915,1610612744,GSW,Golden State,43-18,22,37,33,33,0,0,0,0,0,0,0,0,0,0,125,0.494,0.7140000000000001,0.354,21,37,8,59,66,125
1829,2019-02-27T00:00:00,4,0021800915,1610612748,MIA,Miami,27-33,32,42,26,26,0,0,0,0,0,0,0,0,0,0,126,0.506,0.8,0.439,20,48,13,74,52,126
1830,2019-02-27T00:00:00,5,0021800913,1610612757,POR,Portland,38-23,25,18,31,23,0,0,0,0,0,0,0,0,0,0,97,0.42200000000000004,0.75,0.182,14,48,11,43,54,97
1831,2019-02-27T00:00:00,5,0021800913,1610612738,BOS,Boston,37-25,24,18,22,28,0,0,0,0,0,0,0,0,0,0,92,0.465,0.7,0.179,20,41,16,42,50,92
1832,2019-02-27T00:00:00,6,0021800916,1610612741,CHI,Chicago,17-45,20,26,29,34,0,0,0,0,0,0,0,0,0,0,109,0.47600000000000003,0.92,0.33299999999999996,20,42,15,46,63,109
1833,2019-02-27T00:00:00,6,0021800916,1610612763,MEM,Memphis,24-39,20,26,28,33,0,0,0,0,0,0,0,0,0,0,107,0.436,0.889,0.33299999999999996,25,46,16,46,61,107
1834,2019-02-27T00:00:00,7,0021800917,1610612765,DET,Detroit,29-31,27,21,19,26,0,0,0,0,0,0,0,0,0,0,93,0.36,0.857,0.395,19,41,5,48,45,93
1835,2019-02-27T00:00:00,7,0021800917,1610612759,SAS,San Antonio,34-29,32,19,27,27,0,0,0,0,0,0,0,0,0,0,105,0.519,0.706,0.529,24,55,10,51,54,105
1836,2019-02-27T00:00:00,8,0021800918,1610612754,IND,Indiana,40-22,27,26,25,23,0,0,0,0,0,0,0,0,0,0,101,0.48100000000000004,0.81,0.35700000000000004,19,38,14,53,48,101
1837,2019-02-27T00:00:00,8,0021800918,1610612742,DAL,Dallas,27-34,28,25,26,31,0,0,0,0,0,0,0,0,0,0,110,0.494,0.609,0.4320000000000001,27,42,15,53,57,110
1838,2019-02-27T00:00:00,9,0021800919,1610612746,LAC,LA,34-29,33,23,27,22,0,0,0,0,0,0,0,0,0,0,105,0.39399999999999996,0.867,0.192,16,47,10,56,49,105
1839,2019-02-27T00:00:00,9,0021800919,1610612762,UTA,Utah,34-26,26,23,34,28,0,0,0,0,0,0,0,0,0,0,111,0.413,0.75,0.324,22,56,16,49,62,111
1840,2019-02-27T00:00:00,10,0021800920,1610612749,MIL,Milwaukee,47-14,34,39,31,22,15,0,0,0,0,0,0,0,0,0,141,0.48200000000000004,0.762,0.37799999999999995,36,57,11,73,68,126
1841,2019-02-27T00:00:00,10,0021800920,1610612758,SAC,Sacramento,31-30,33,29,29,35,14,0,0,0,0,0,0,0,0,0,140,0.449,0.733,0.364,30,58,8,62,78,126
1842,2019-02-27T00:00:00,11,0021800921,1610612740,NOP,New Orleans,27-36,28,29,35,27,0,0,0,0,0,0,0,0,0,0,119,0.451,0.741,0.2,31,52,13,57,62,119
1843,2019-02-27T00:00:00,11,0021800921,1610612747,LAL,Los Angeles,30-31,35,28,32,30,0,0,0,0,0,0,0,0,0,0,125,0.521,0.613,0.32,37,39,8,63,62,125
1844,2019-02-28T00:00:00,1,0021800922,1610612750,MIN,Minnesota,29-33,35,25,30,25,0,0,0,0,0,0,0,0,0,0,115,0.47200000000000003,0.6759999999999999,0.308,16,56,15,60,55,115
1845,2019-02-28T00:00:00,1,0021800922,1610612754,IND,Indiana,41-22,26,38,28,30,0,0,0,0,0,0,0,0,0,0,122,0.47600000000000003,0.8390000000000001,0.593,35,35,11,64,58,122
1846,2019-02-28T00:00:00,2,0021800923,1610612744,GSW,Golden State,43-19,22,29,30,15,0,0,0,0,0,0,0,0,0,0,96,0.402,0.9,0.225,16,47,12,51,45,96
1847,2019-02-28T00:00:00,2,0021800923,1610612753,ORL,Orlando,29-34,28,31,11,33,0,0,0,0,0,0,0,0,0,0,103,0.449,0.8,0.355,24,53,15,59,44,103
1848,2019-02-28T00:00:00,3,0021800924,1610612739,CLE,Cleveland,15-47,27,30,28,40,0,0,0,0,0,0,0,0,0,0,125,0.513,0.8059999999999999,0.41200000000000003,24,40,11,57,68,125
1849,2019-02-28T00:00:00,3,0021800924,1610612752,NYK,New York,13-49,31,28,38,21,0,0,0,0,0,0,0,0,0,0,118,0.484,0.652,0.344,26,40,8,59,59,118
1850,2019-02-28T00:00:00,4,0021800925,1610612748,MIA,Miami,27-34,32,37,29,20,0,0,0,0,0,0,0,0,0,0,118,0.519,0.792,0.536,28,34,14,69,49,118
1851,2019-02-28T00:00:00,4,0021800925,1610612745,HOU,Houston,37-25,33,22,31,35,0,0,0,0,0,0,0,0,0,0,121,0.494,0.929,0.413,22,36,15,55,66,121
1852,2019-02-28T00:00:00,5,0021800927,1610612755,PHI,Philadelphia,40-22,37,23,26,22,0,0,0,0,0,0,0,0,0,0,108,0.462,0.632,0.4,33,44,13,60,48,108
1853,2019-02-28T00:00:00,5,0021800927,1610612760,OKC,Oklahoma City,38-23,26,23,30,25,0,0,0,0,0,0,0,0,0,0,104,0.4370000000000001,0.7140000000000001,0.29600000000000004,28,44,12,49,55,104
1854,2019-02-28T00:00:00,6,0021800926,1610612762,UTA,Utah,35-26,19,33,29,30,0,0,0,0,0,0,0,0,0,0,111,0.44,0.636,0.3720000000000001,25,44,11,52,59,111
1855,2019-02-28T00:00:00,6,0021800926,1610612743,DEN,Denver,42-19,22,15,33,34,0,0,0,0,0,0,0,0,0,0,104,0.40399999999999997,0.708,0.28,25,55,12,37,67,104
1856,2019-03-01T00:00:00,1,0021800928,1610612741,CHI,Chicago,18-45,26,31,38,29,16,7,8,13,0,0,0,0,0,0,168,0.47100000000000003,0.7290000000000001,0.43799999999999994,30,62,16,57,111,124
1857,2019-03-01T00:00:00,1,0021800928,1610612737,ATL,Atlanta,21-42,33,27,24,40,16,7,8,6,0,0,0,0,0,0,161,0.496,0.68,0.3670000000000001,33,59,20,60,101,124
1858,2019-03-01T00:00:00,2,0021800929,1610612766,CHA,Charlotte,29-33,31,37,30,25,0,0,0,0,0,0,0,0,0,0,123,0.532,0.8240000000000001,0.429,24,40,13,68,55,123
1859,2019-03-01T00:00:00,2,0021800929,1610612751,BKN,Brooklyn,32-32,32,18,36,26,0,0,0,0,0,0,0,0,0,0,112,0.512,0.778,0.313,27,37,15,50,62,112
1860,2019-03-01T00:00:00,3,0021800930,1610612757,POR,Portland,38-24,24,30,30,33,0,0,0,0,0,0,0,0,0,0,117,0.494,0.826,0.424,24,42,16,54,63,117
1861,2019-03-01T00:00:00,3,0021800930,1610612761,TOR,Toronto,46-17,31,30,32,26,0,0,0,0,0,0,0,0,0,0,119,0.556,0.905,0.35700000000000004,29,32,14,61,58,119
1862,2019-03-01T00:00:00,4,0021800931,1610612764,WAS,Washington,25-37,20,25,36,15,0,0,0,0,0,0,0,0,0,0,96,0.40399999999999997,0.737,0.263,20,53,18,45,51,96
1863,2019-03-01T00:00:00,4,0021800931,1610612738,BOS,Boston,38-25,30,19,33,25,0,0,0,0,0,0,0,0,0,0,107,0.447,0.765,0.28600000000000003,26,46,12,49,58,107
1864,2019-03-01T00:00:00,5,0021800932,1610612740,NOP,New Orleans,28-36,27,29,38,36,0,0,0,0,0,0,0,0,0,0,130,0.575,0.7,0.593,34,50,24,56,74,130
1865,2019-03-01T00:00:00,5,0021800932,1610612756,PHX,Phoenix,12-51,32,25,27,32,0,0,0,0,0,0,0,0,0,0,116,0.426,0.857,0.353,25,39,19,57,59,116
1866,2019-03-01T00:00:00,6,0021800933,1610612746,LAC,LA,35-29,26,26,35,29,0,0,0,0,0,0,0,0,0,0,116,0.435,0.727,0.387,19,58,11,52,64,116
1867,2019-03-01T00:00:00,6,0021800933,1610612758,SAC,Sacramento,31-31,23,33,26,27,0,0,0,0,0,0,0,0,0,0,109,0.441,0.84,0.28600000000000003,27,46,8,56,53,109
1868,2019-03-01T00:00:00,7,0021800934,1610612749,MIL,Milwaukee,48-14,27,32,34,38,0,0,0,0,0,0,0,0,0,0,131,0.516,0.875,0.35,30,51,11,59,72,131
1869,2019-03-01T00:00:00,7,0021800934,1610612747,LAL,Los Angeles,30-32,26,39,29,26,0,0,0,0,0,0,0,0,0,0,120,0.479,0.833,0.325,29,40,9,65,55,120
1870,2019-03-02T00:00:00,1,0021800935,1610612765,DET,Detroit,30-31,42,29,29,29,0,0,0,0,0,0,0,0,0,0,129,0.54,0.882,0.541,27,51,9,71,58,129
1871,2019-03-02T00:00:00,1,0021800935,1610612739,CLE,Cleveland,15-48,23,15,34,21,0,0,0,0,0,0,0,0,0,0,93,0.342,0.813,0.382,15,33,12,38,55,93
1872,2019-03-02T00:00:00,2,0021800936,1610612753,ORL,Orlando,30-34,27,28,28,34,0,0,0,0,0,0,0,0,0,0,117,0.505,0.789,0.35700000000000004,28,41,9,55,62,117
1873,2019-03-02T00:00:00,2,0021800936,1610612754,IND,Indiana,41-23,27,33,27,25,0,0,0,0,0,0,0,0,0,0,112,0.545,0.875,0.259,31,36,11,60,52,112
1874,2019-03-02T00:00:00,3,0021800937,1610612751,BKN,Brooklyn,32-33,23,21,20,24,0,0,0,0,0,0,0,0,0,0,88,0.35200000000000004,0.773,0.214,20,36,11,44,44,88
1875,2019-03-02T00:00:00,3,0021800937,1610612748,MIA,Miami,28-34,28,26,30,33,0,0,0,0,0,0,0,0,0,0,117,0.489,0.682,0.41200000000000003,36,57,11,54,63,117
1876,2019-03-02T00:00:00,4,0021800938,1610612744,GSW,Golden State,44-19,31,24,38,27,0,0,0,0,0,0,0,0,0,0,120,0.506,0.706,0.424,23,39,13,55,65,120
1877,2019-03-02T00:00:00,4,0021800938,1610612755,PHI,Philadelphia,40-23,32,35,23,27,0,0,0,0,0,0,0,0,0,0,117,0.44799999999999995,0.862,0.452,26,46,21,67,50,117
1878,2019-03-02T00:00:00,5,0021800939,1610612763,MEM,Memphis,25-39,33,29,28,21,0,0,0,0,0,0,0,0,0,0,111,0.5,0.792,0.41200000000000003,30,50,15,62,49,111
1879,2019-03-02T00:00:00,5,0021800939,1610612742,DAL,Dallas,27-35,21,28,18,14,0,0,0,0,0,0,0,0,0,0,81,0.306,0.667,0.175,17,43,10,49,32,81
1880,2019-03-02T00:00:00,6,0021800940,1610612760,OKC,Oklahoma City,38-24,25,38,15,24,0,0,0,0,0,0,0,0,0,0,102,0.455,0.625,0.24100000000000002,17,45,13,63,39,102
1881,2019-03-02T00:00:00,6,0021800940,1610612759,SAS,San Antonio,35-29,38,34,20,24,0,0,0,0,0,0,0,0,0,0,116,0.495,0.72,0.42100000000000004,15,49,11,72,44,116
1882,2019-03-02T00:00:00,7,0021800941,1610612740,NOP,New Orleans,29-36,27,40,29,24,0,0,0,0,0,0,0,0,0,0,120,0.489,0.6920000000000001,0.4,28,47,21,67,53,120
1883,2019-03-02T00:00:00,7,0021800941,1610612743,DEN,Denver,42-20,39,32,22,19,0,0,0,0,0,0,0,0,0,0,112,0.424,0.862,0.281,25,44,16,71,41,112
1884,2019-03-02T00:00:00,8,0021800942,1610612747,LAL,Los Angeles,30-33,26,33,19,31,0,0,0,0,0,0,0,0,0,0,109,0.483,0.652,0.32,27,40,11,59,50,109
1885,2019-03-02T00:00:00,8,0021800942,1610612756,PHX,Phoenix,13-51,33,33,29,23,0,0,0,0,0,0,0,0,0,0,118,0.513,0.85,0.231,21,41,10,66,52,118
1886,2019-03-02T00:00:00,9,0021800943,1610612749,MIL,Milwaukee,48-15,26,20,32,33,0,0,0,0,0,0,0,0,0,0,111,0.385,0.733,0.385,20,53,15,46,65,111
1887,2019-03-02T00:00:00,9,0021800943,1610612762,UTA,Utah,36-26,23,30,20,42,0,0,0,0,0,0,0,0,0,0,115,0.45799999999999996,0.5770000000000001,0.414,22,53,13,53,62,115
1888,2019-03-03T00:00:00,1,0021800944,1610612757,POR,Portland,39-24,32,24,25,37,0,0,0,0,0,0,0,0,0,0,118,0.44799999999999995,0.9129999999999999,0.344,26,48,11,56,62,118
1889,2019-03-03T00:00:00,1,0021800944,1610612766,CHA,Charlotte,29-34,25,25,30,28,0,0,0,0,0,0,0,0,0,0,108,0.446,0.87,0.424,25,35,12,50,58,108
1890,2019-03-03T00:00:00,2,0021800945,1610612745,HOU,Houston,38-25,33,32,35,15,0,0,0,0,0,0,0,0,0,0,115,0.475,0.621,0.41200000000000003,22,42,12,65,50,115
1891,2019-03-03T00:00:00,2,0021800945,1610612738,BOS,Boston,38-26,23,20,35,26,0,0,0,0,0,0,0,0,0,0,104,0.48100000000000004,0.759,0.28600000000000003,23,44,13,43,61,104
1892,2019-03-03T00:00:00,3,0021800946,1610612737,ATL,Atlanta,22-42,35,32,29,27,0,0,0,0,0,0,0,0,0,0,123,0.47200000000000003,0.643,0.5,30,46,13,67,56,123
1893,2019-03-03T00:00:00,3,0021800946,1610612741,CHI,Chicago,18-46,32,28,31,27,0,0,0,0,0,0,0,0,0,0,118,0.511,0.762,0.29600000000000004,25,42,14,60,58,118
1894,2019-03-03T00:00:00,4,0021800947,1610612752,NYK,New York,13-50,20,26,32,29,0,0,0,0,0,0,0,0,0,0,107,0.39799999999999996,0.765,0.379,23,46,13,46,61,107
1895,2019-03-03T00:00:00,4,0021800947,1610612746,LAC,LA,36-29,38,44,19,27,0,0,0,0,0,0,0,0,0,0,128,0.49,0.765,0.5429999999999999,33,53,16,82,46,128
1896,2019-03-03T00:00:00,5,0021800948,1610612753,ORL,Orlando,30-35,24,24,24,21,0,0,0,0,0,0,0,0,0,0,93,0.44299999999999995,0.818,0.231,23,41,11,48,45,93
1897,2019-03-03T00:00:00,5,0021800948,1610612739,CLE,Cleveland,16-48,29,23,15,40,0,0,0,0,0,0,0,0,0,0,107,0.434,0.9129999999999999,0.326,20,44,11,52,55,107
1898,2019-03-03T00:00:00,6,0021800949,1610612761,TOR,Toronto,46-18,19,26,33,22,7,0,0,0,0,0,0,0,0,0,107,0.385,0.792,0.359,22,50,15,45,62,100
1899,2019-03-03T00:00:00,6,0021800949,1610612765,DET,Detroit,31-31,24,24,25,27,12,0,0,0,0,0,0,0,0,0,112,0.465,0.69,0.364,25,46,15,48,64,100
1900,2019-03-03T00:00:00,7,0021800950,1610612750,MIN,Minnesota,29-34,36,28,23,34,0,0,0,0,0,0,0,0,0,0,121,0.525,0.684,0.14800000000000002,25,46,12,64,57,121
1901,2019-03-03T00:00:00,7,0021800950,1610612764,WAS,Washington,26-37,40,22,35,38,0,0,0,0,0,0,0,0,0,0,135,0.5,0.813,0.33299999999999996,30,46,8,62,73,135
1902,2019-03-03T00:00:00,8,0021800951,1610612763,MEM,Memphis,25-40,28,24,23,20,0,0,0,0,0,0,0,0,0,0,95,0.44299999999999995,0.9470000000000001,0.318,22,44,20,52,43,95
1903,2019-03-03T00:00:00,8,0021800951,1610612760,OKC,Oklahoma City,39-24,25,21,21,32,0,0,0,0,0,0,0,0,0,0,99,0.355,0.727,0.3,19,53,14,46,53,99
1904,2019-03-04T00:00:00,1,0021800952,1610612742,DAL,Dallas,27-36,21,26,26,15,0,0,0,0,0,0,0,0,0,0,88,0.35600000000000004,0.636,0.267,20,36,13,47,41,88
1905,2019-03-04T00:00:00,1,0021800952,1610612751,BKN,Brooklyn,33-33,31,34,34,28,0,0,0,0,0,0,0,0,0,0,127,0.565,0.737,0.415,29,48,13,65,62,127
1906,2019-03-04T00:00:00,2,0021800953,1610612737,ATL,Atlanta,22-43,31,30,24,28,0,0,0,0,0,0,0,0,0,0,113,0.418,0.8,0.37,25,42,14,61,52,113
1907,2019-03-04T00:00:00,2,0021800953,1610612748,MIA,Miami,29-34,32,29,24,29,0,0,0,0,0,0,0,0,0,0,114,0.557,0.708,0.391,23,40,18,61,53,114
1908,2019-03-04T00:00:00,3,0021800954,1610612743,DEN,Denver,42-21,17,31,21,34,0,0,0,0,0,0,0,0,0,0,103,0.4320000000000001,1.0,0.425,27,43,12,48,55,103
1909,2019-03-04T00:00:00,3,0021800954,1610612759,SAS,San Antonio,36-29,36,22,27,19,0,0,0,0,0,0,0,0,0,0,104,0.48200000000000004,0.737,0.32,27,43,9,58,46,104
1910,2019-03-04T00:00:00,4,0021800955,1610612749,MIL,Milwaukee,48-16,31,23,28,23,0,0,0,0,0,0,0,0,0,0,105,0.368,0.742,0.28600000000000003,17,57,14,54,51,105
1911,2019-03-04T00:00:00,4,0021800955,1610612756,PHX,Phoenix,14-51,20,32,24,38,0,0,0,0,0,0,0,0,0,0,114,0.451,0.8059999999999999,0.318,22,56,13,52,62,114
1912,2019-03-04T00:00:00,5,0021800956,1610612740,NOP,New Orleans,30-36,24,28,30,33,0,0,0,0,0,0,0,0,0,0,115,0.479,0.778,0.45,24,44,8,52,63,115
1913,2019-03-04T00:00:00,5,0021800956,1610612762,UTA,Utah,36-27,33,28,27,24,0,0,0,0,0,0,0,0,0,0,112,0.467,0.857,0.368,35,47,18,61,51,112
1914,2019-03-04T00:00:00,6,0021800957,1610612752,NYK,New York,13-51,25,26,29,28,0,0,0,0,0,0,0,0,0,0,108,0.45899999999999996,0.643,0.414,17,48,17,51,57,108
1915,2019-03-04T00:00:00,6,0021800957,1610612758,SAC,Sacramento,32-31,34,21,31,29,0,0,0,0,0,0,0,0,0,0,115,0.47,0.7879999999999999,0.379,28,43,13,55,60,115
1916,2019-03-04T00:00:00,7,0021800958,1610612746,LAC,LA,37-29,26,35,30,22,0,0,0,0,0,0,0,0,0,0,113,0.494,0.833,0.379,25,50,12,61,52,113
1917,2019-03-04T00:00:00,7,0021800958,1610612747,LAL,Los Angeles,30-34,34,23,28,20,0,0,0,0,0,0,0,0,0,0,105,0.418,0.792,0.263,22,40,12,57,48,105
1918,2019-03-05T00:00:00,1,0021800959,1610612741,CHI,Chicago,18-47,17,25,33,21,0,0,0,0,0,0,0,0,0,0,96,0.387,0.833,0.16,16,49,9,42,54,96
1919,2019-03-05T00:00:00,1,0021800959,1610612754,IND,Indiana,42-23,27,22,28,28,0,0,0,0,0,0,0,0,0,0,105,0.452,0.75,0.44,19,50,12,49,56,105
1920,2019-03-05T00:00:00,2,0021800960,1610612753,ORL,Orlando,30-36,34,30,18,24,0,0,0,0,0,0,0,0,0,0,106,0.452,0.75,0.406,21,44,12,64,42,106
1921,2019-03-05T00:00:00,2,0021800960,1610612755,PHI,Philadelphia,41-23,39,31,24,20,0,0,0,0,0,0,0,0,0,0,114,0.47200000000000003,0.905,0.39299999999999996,28,50,11,70,44,114
1922,2019-03-05T00:00:00,3,0021800961,1610612745,HOU,Houston,39-25,23,32,14,38,0,0,0,0,0,0,0,0,0,0,107,0.447,0.889,0.441,22,43,9,55,52,107
1923,2019-03-05T00:00:00,3,0021800961,1610612761,TOR,Toronto,46-19,19,18,34,24,0,0,0,0,0,0,0,0,0,0,95,0.41600000000000004,0.75,0.281,16,47,13,37,58,95
1924,2019-03-05T00:00:00,4,0021800962,1610612757,POR,Portland,39-25,33,30,23,25,0,0,0,0,0,0,0,0,0,0,111,0.532,0.857,0.31,25,36,20,63,48,111
1925,2019-03-05T00:00:00,4,0021800962,1610612763,MEM,Memphis,26-40,20,41,21,38,0,0,0,0,0,0,0,0,0,0,120,0.5329999999999999,0.75,0.48100000000000004,22,34,16,61,59,120
1926,2019-03-05T00:00:00,5,0021800963,1610612760,OKC,Oklahoma City,39-25,24,33,30,33,0,0,0,0,0,0,0,0,0,0,120,0.447,0.581,0.391,20,45,12,57,63,120
1927,2019-03-05T00:00:00,5,0021800963,1610612750,MIN,Minnesota,30-34,30,41,31,29,0,0,0,0,0,0,0,0,0,0,131,0.528,0.743,0.5,28,52,9,71,60,131
1928,2019-03-05T00:00:00,6,0021800964,1610612738,BOS,Boston,39-26,32,41,32,23,0,0,0,0,0,0,0,0,0,0,128,0.51,0.941,0.41200000000000003,38,46,11,73,55,128
1929,2019-03-05T00:00:00,6,0021800964,1610612744,GSW,Golden State,44-20,24,24,28,19,0,0,0,0,0,0,0,0,0,0,95,0.4,0.826,0.22899999999999998,26,45,21,48,47,95
1930,2019-03-06T00:00:00,1,0021800965,1610612748,MIA,Miami,30-34,29,14,18,30,0,0,0,0,0,0,0,0,0,0,91,0.42200000000000004,0.545,0.34600000000000003,19,51,18,43,48,91
1931,2019-03-06T00:00:00,1,0021800965,1610612766,CHA,Charlotte,29-35,18,25,15,26,0,0,0,0,0,0,0,0,0,0,84,0.366,0.667,0.389,22,40,19,43,41,84
1932,2019-03-06T00:00:00,2,0021800966,1610612750,MIN,Minnesota,30-35,35,29,24,26,0,0,0,0,0,0,0,0,0,0,114,0.488,0.9520000000000001,0.444,25,37,13,64,50,114
1933,2019-03-06T00:00:00,2,0021800966,1610612765,DET,Detroit,32-31,22,38,30,41,0,0,0,0,0,0,0,0,0,0,131,0.5379999999999999,0.773,0.424,29,42,5,60,71,131
1934,2019-03-06T00:00:00,3,0021800967,1610612742,DAL,Dallas,27-37,43,22,31,27,0,0,0,0,0,0,0,0,0,0,123,0.484,0.643,0.366,27,39,7,65,58,123
1935,2019-03-06T00:00:00,3,0021800967,1610612764,WAS,Washington,27-37,33,36,30,33,0,0,0,0,0,0,0,0,0,0,132,0.5379999999999999,0.8,0.364,30,49,12,69,63,132
1936,2019-03-06T00:00:00,4,0021800968,1610612759,SAS,San Antonio,37-29,27,26,27,31,0,0,0,0,0,0,0,0,0,0,111,0.494,0.722,0.303,27,49,16,53,58,111
1937,2019-03-06T00:00:00,4,0021800968,1610612737,ATL,Atlanta,22-44,23,33,21,27,0,0,0,0,0,0,0,0,0,0,104,0.391,0.792,0.302,21,47,14,56,48,104
1938,2019-03-06T00:00:00,5,0021800969,1610612739,CLE,Cleveland,16-49,20,30,35,22,0,0,0,0,0,0,0,0,0,0,107,0.402,0.7240000000000001,0.42100000000000004,23,47,17,50,57,107
1939,2019-03-06T00:00:00,5,0021800969,1610612751,BKN,Brooklyn,34-33,31,24,25,33,0,0,0,0,0,0,0,0,0,0,113,0.473,0.5770000000000001,0.364,21,50,14,55,58,113
1940,2019-03-06T00:00:00,6,0021800970,1610612755,PHI,Philadelphia,41-24,30,27,29,21,0,0,0,0,0,0,0,0,0,0,107,0.46,0.792,0.33299999999999996,22,46,15,57,50,107
1941,2019-03-06T00:00:00,6,0021800970,1610612741,CHI,Chicago,19-47,30,27,25,26,0,0,0,0,0,0,0,0,0,0,108,0.441,0.741,0.261,21,47,13,57,51,108
1942,2019-03-06T00:00:00,7,0021800971,1610612762,UTA,Utah,37-27,25,33,27,29,0,0,0,0,0,0,0,0,0,0,114,0.523,0.636,0.267,31,45,20,58,56,114
1943,2019-03-06T00:00:00,7,0021800971,1610612740,NOP,New Orleans,30-37,23,24,29,28,0,0,0,0,0,0,0,0,0,0,104,0.461,0.65,0.375,17,41,17,47,57,104
1944,2019-03-06T00:00:00,8,0021800972,1610612752,NYK,New York,13-52,22,25,17,32,0,0,0,0,0,0,0,0,0,0,96,0.455,0.8,0.4,17,46,21,47,49,96
1945,2019-03-06T00:00:00,8,0021800972,1610612756,PHX,Phoenix,15-51,16,33,32,26,0,0,0,0,0,0,0,0,0,0,107,0.48100000000000004,0.773,0.414,21,31,13,49,58,107
1946,2019-03-06T00:00:00,9,0021800973,1610612738,BOS,Boston,40-26,26,23,33,29,0,0,0,0,0,0,0,0,0,0,111,0.506,0.857,0.39399999999999996,26,35,17,49,62,111
1947,2019-03-06T00:00:00,9,0021800973,1610612758,SAC,Sacramento,32-32,32,17,28,32,0,0,0,0,0,0,0,0,0,0,109,0.5,0.727,0.44799999999999995,23,40,15,49,60,109
1948,2019-03-06T00:00:00,10,0021800974,1610612743,DEN,Denver,43-21,43,23,19,30,0,0,0,0,0,0,0,0,0,0,115,0.45899999999999996,0.706,0.31,33,55,8,66,49,115
1949,2019-03-06T00:00:00,10,0021800974,1610612747,LAL,Los Angeles,30-35,25,24,28,22,0,0,0,0,0,0,0,0,0,0,99,0.47600000000000003,0.522,0.226,26,41,12,49,50,99
1950,2019-03-07T00:00:00,1,0021800975,1610612754,IND,Indiana,42-24,24,26,22,26,0,0,0,0,0,0,0,0,0,0,98,0.389,0.7,0.37799999999999995,26,40,10,50,48,98
1951,2019-03-07T00:00:00,1,0021800975,1610612749,MIL,Milwaukee,49-16,32,22,30,33,0,0,0,0,0,0,0,0,0,0,117,0.5,0.81,0.4,21,52,13,54,63,117
1952,2019-03-07T00:00:00,2,0021800976,1610612760,OKC,Oklahoma City,40-25,31,27,27,28,16,0,0,0,0,0,0,0,0,0,129,0.457,0.7809999999999999,0.29600000000000004,14,58,15,58,71,113
1953,2019-03-07T00:00:00,2,0021800976,1610612757,POR,Portland,39-26,30,31,22,30,8,0,0,0,0,0,0,0,0,0,121,0.39399999999999996,0.809,0.22,14,51,14,61,60,113
1954,2019-03-08T00:00:00,1,0021800977,1610612764,WAS,Washington,27-38,22,30,31,28,0,0,0,0,0,0,0,0,0,0,111,0.465,0.846,0.33299999999999996,28,46,14,52,59,111
1955,2019-03-08T00:00:00,1,0021800977,1610612766,CHA,Charlotte,30-35,32,19,31,30,0,0,0,0,0,0,0,0,0,0,112,0.41700000000000004,0.9,0.341,24,52,12,51,61,112
1956,2019-03-08T00:00:00,2,0021800978,1610612742,DAL,Dallas,27-38,19,28,26,33,0,0,0,0,0,0,0,0,0,0,106,0.47200000000000003,0.75,0.294,22,42,14,47,59,106
1957,2019-03-08T00:00:00,2,0021800978,1610612753,ORL,Orlando,31-36,29,33,30,19,0,0,0,0,0,0,0,0,0,0,111,0.483,0.722,0.483,26,48,14,62,49,111
1958,2019-03-08T00:00:00,3,0021800979,1610612739,CLE,Cleveland,16-50,29,28,26,27,0,0,0,0,0,0,0,0,0,0,110,0.48100000000000004,0.813,0.442,28,28,15,57,53,110
